PartId,PartNumber,Type,Code
76913,CU0782,1,KTHD
18737,98123025-00,1,SE
39066,0471551500,1,KTHD
70577,9707592772129AA,0,NORD
63012,98911750-01,0,RES
53899,JD016214,1,KTIA
74157,EK3671,1,SEHD
1068531551344868199,CD7124,1,KTHD
845488111050156380,GW103030,1,GWA
28120,98PBORSTM160,0,RES
1133078964034876102,EH5071ZM,1,SEHD
20274,620200,0,RÖR
62944,JT004016,1,KTIS
1102294792958043101,LIRO1004,1,ÖVR
1130456237833205640,X430240-1,1,KTHD
50253,TB5219,1,KTIA
40306,98ZZMA0300NO,2,ÖVR
21073,98CD2208,1,RES
58992,0474160550,1,KTHD
21421,D0120,1,RES
881160528761769316,LI671001,0,GWA
33824,111007,1,SEHD
1252935183628940163,0495045,2,ITT
845488116418864197,GW313395,1,GWA
72799,EF3604,1,SEHD
33713,980140507505,1,SEHD
24334,SFM816,0,BULT
845496441138079329,832080,1,GWA
51272,98X0140504005-2,1,SEHD
67979,X460715,1,KTHD
22526,98ET4616,1,RES
1136029969720035869,CS7619ZM,1,KTHD
20837,9701112122,0,NORD
51463,CU4128,1,KTHD
69941,GF01070,1,RES
55472,CB5036,1,KTHD
73412,X475031,1,KTHD
72032,0474110220A,1,KTHD
23183,KUG123630D,0,KINA
19002,98198195-00,1,SE
77018,CS1487,0,BEARB
3279,980127715005-00,1,SEI
845488112123898100,GW137370,1,GWA
864427261067692336,TI544201,1,KTIA
1133057869308785624,156382ZM,1,SEHD
74753,EK2695,1,SEHD
59244,980381220405FT,1,KTIF
1190961857017978866,EH567710,1,SEHD
51871,EK0734,1,KTIA
52456,CG4995,1,KTHD
22753,KED45RU,0,KINA
4433,0220030400,2,KE
982489779594891710,XCD1126,1,KTHD
39298,EH5100,1,SEHD
28258,98CT1530,1,KTHD
26119,98TU6160,1,RES
25924,TU0456,1,RES
39932,170278M,1,SE
75840,CT1710,1,KTHD
70098,CS7628,1,KTHD
20136,98612370,0,RES
71972,9618552137X,0,NORD
36479,0140001105,1,SEI
72693,X461020-7,1,KTHD
36850,98CG167708,1,KTHD
40788,ZMA0452PL,0,INST
866648359990729386,GW207150,1,GWA
847747052386147835,861015,1,GWA
52760,98X330600-3,1,KTIS
845496443285559885,842270,1,GWA
983880656403115191,EH0756,1,SEI
40324,98ZZMA0302CZ,2,ÖVR
1174667265889669614,CD7117ZM,1,KTHD
56609,989699400370,0,RES
1009567101456490409,X8318095,1,GWA
71431,X0471301850-4,1,KTHD
845488115345122594,GW307210,1,GWA
19688,98351006,1,RES
73178,X0471260305-6,1,KTHD
1252935185776421315,0497650,2,ITT
20381,98631385,1,RÖR
63277,98ET2801,1,SEI
53812,JT010214,1,KTIA
22529,98ET4702,1,RES
25302,98TS623502,1,RES
25495,98TT5301,1,RES
816210547870272069,100000,2,KTHD
37081,980351308,2,KTIF
41593,98172111,1,SE
26436,98ÖNIT640,0,RES
63011,98911555-01,0,RES
55782,ZTMA400600,0,INST
1073654213337999624,485064,1,KTHD
1016510168037307026,XCT3640-9,1,KTHD
72040,X0471300300-4,1,KTHD
845488115345122019,GW305165,1,GWA
40298,98ZZMA0300CZ,2,ÖVR
73162,98X354003-01-6,1,KTHD
73681,335433,1,KTIA
24973,TG766006,1,KTIF
32180,98CD1420,1,KTHD
71982,98X0150518505M,1,SEHD
1133078964034876305,EF5230ZM,1,SEHD
17755,980371251850,1,RES
63214,TD296415,1,KTF
51092,98GF25622,1,RÖR
51637,98JD006713,1,KTIS
884760705818985595,X470187-9VA,1,KTHD
55677,XCI5104,1,KTHD
1146119562187386359,X0451010V,2,KTHD
70975,LT2010,1,BTI
51406,98ZTMA0334070,0,KTIF
71635,364015,1,KTIA
41573,98140240-01,1,SE
1092966375048818085,#REF_2063,0,REF
76456,XGF25200-01,1,RES
20420,808051,2,ÖVR
22411,98ET3010,1,RES
1084054040441687922,XD022017-48,1,RES
17693,980371100750,1,RES
21030,98EH1525,1,SE
845822190830026708,083010,1,GWA
24870,TG2810,1,KTA
63809,RPJ7010,0,JÄRN
32493,0471451850,1,KTHD
19962,98367250,1,KTIF
23152,KT1590,1,KE
1229168052316899549,CT4723,1,KTHD
939295514483302510,525096,1,RÖRI
68208,111001AA,1,SE
68619,X0471261500A-5,1,KTHD
1167149451254649307,475242,2,KTHD
23611,98OF203055,1,RES
70289,710040V,1,BTI
44747,TI5376,1,KTIA
1060273814660875927,0KALKYLSEI50/18-OLD,1,ÖVR
75711,XCT1370LG,0,PLAST
44795,98TU880711,1,RES
887778393585881681,460187V-02,1,KTHD
17829,980371450220,1,KTIF
1073671085048736132,DEK5463,2,KTHD
70431,LV3034,1,BTI
32515,98045125,1,KTHD
830599740438709894,CI7030,1,KTHD
22850,98KF1155,1,RES
18785,98134201,1,SE
73750,EF1658,1,SEHD
53832,X0471300925-3,1,KTHD
58908,432200,1,KTHD
843645873124331815,ZTMA464063RU,0,INST
1252935183628939671,0495255,2,ITT
69524,TI882417,1,KTIA
827245549878776748,CI7240,1,KTHD
1130820428484873355,XCS1224,1,KTHD
999508288602508642,EH0261,1,SEI
68111,CD7503,1,KTHD
847747055607370192,863380,1,GWA
23420,OBP2047,1,RES
58830,98450240-00,1,KTHD
25142,98TM2350,1,RES
40222,980140507505N,1,SEHD
67913,177188,0,REM
1022090250049349912,ET0872,1,SEI
71638,TU7096,1,KTIA
22401,98ET2576,1,RES
40120,ZMA010SE,0,INST
63022,TD5624,1,KTHD
73080,434041,1,KTHD
69094,OD1816,1,RÖRI
48072,X360163-1V,1,KTIA
69527,363526,1,KTHD
58083,980150418505,1,SEHD
52397,465634,1,KTHD
20493,98903210,0,RES
21963,EH142002,1,RES
74051,EP3680,1,SEHD
17855,980371480920,1,KTIF
41989,X1793143,0,REM
40318,98ZZMA0301HU,2,ÖVR
19545,98334050-01,1,KTIF
68216,98099CZP,1,ÖVR
830360990719306632,010001,1,PACK-I
44580,98CD7110,1,RES
51372,98X0371960920,1,KTHD
58084,980150422000,1,SEHD
53820,JT011714,1,KTIA
52622,GB4235,1,SLASK
71319,ZTMA710450,0,INST
73749,EF1656,1,SEHD
69915,CS1617,1,KTHD
75629,EH3793,0,BEARB
879278661835401472,872180,1,GWA
845488116418864349,GW316495,1,GWA
44797,GF20828,1,RES
21664,EF1218,1,RES
56742,98XXTI5042,1,KTHD
25081,TI2739,1,RES
40680,ZMA03518FR,0,INST
25398,TT222002,1,RES
51543,GB3924,1,SLASK
845479382595364402,X960559267221260,0,NORD
68581,X130251V-1,1,SEHD
55560,ZMA03561SK,0,INST
41395,ZTMA309748,0,INST
1157931329859527625,X710115-02,1,BTI
1030246136939532123,ET1871,1,SEI
56143,X0381271105,1,KTIF
72711,XCD1420-7,1,KTHD
22494,98ET4514,1,RES
40909,X171250,1,SE
1096705460824499668,GW326780,1,GWA
25214,TS217002,1,KTA
68942,X188125,0,REM
76557,XEK2675,1,SEHD
52451,CG4965,1,KTHD
74108,ET2727,1,SEHD
1139368239738022127,CD7414ZM,1,KTHD
76240,XCD5520-20,1,KTHD
845488114271382642,GW217345,1,GWA
62954,98XJT0153,1,RES
4297,0220010550,2,KE
75751,XEH1776LG,1,SEHD
30118,98471514,1,KTHD
72214,XCS4311,0,BEARB
56577,98XXTS7515,1,KTHD
70378,X520102,1,RÖRI
50529,98TI8444,1,RES
52479,CT4626,1,KTHD
74589,X9704032045,0,NORD
70552,9703092372178,0,NORD
822856057182277733,EH5726,1,SEHD
19409,309727,1,KTF
20719,9605532148,0,NORD
18081,980372700300,1,KTIF
63187,EH194915,1,SEI
25005,TI225202,1,KTF
21160,CR1750,0,BEARB
18216,0381100555,1,KTIF
53847,98JD001014,1,KTIS
1021341616932563531,X0381291100,1,KTIF
845488111050156180,GW129290,1,GWA
4102,980210021300,2,KE
962018728648410893,XLV0210,1,BTI
843645873124335315,ZMA0642HU,0,INST
50862,XKULAS35,0,BEARB
23199,KUGHK2010,0,BEARB
63762,XEA125,1,RES
69917,CS4612,1,KTHD
1216919757559613911,CI7246ZM,1,KTHD
32459,0471351850,1,KTHD
22677,KART17,0,EMB
1075891470170150381,CT5828,1,KTHD
20299,620455,0,RÖR
69279,98TI7858,1,RES
73744,EF1636,1,SEHD
51761,98X0371740555-3,1,KTHD
76262,X0151552205,1,SEHD
21821,EH0317,0,BEARB
53907,JD026014,1,KTIA
24880,TG2910,1,RES
24693,98TD5400,1,RES
56781,X0103700110AA,1,SE
41536,98110439-01,1,SEI
51074,465029,1,KTHD
41348,980471350550A,1,KTHD
22345,ES0150,1,RES
847747052386147415,861085,1,GWA
40441,98ZZMA03611CZ,2,ÖVR
1291900378513179467,GW2.910270,1,GWA
1209206612344170080,CU0420ZM,1,KTIF
74762,EK3693,1,SEHD
4609,0260005230,2,KE
36846,98452002,1,KTHD
56734,GF2563114,1,RÖR
51629,98JD004113,1,KTIS
19874,98361316,1,KTIF
25068,TI2680,1,KTIA
41586,98477177,1,KTHD
20287,620350,1,RÖR
51245,98GB4236,1,ÖVR
42008,TD2029,1,RES
48107,98JS0040,1,KTIS
75948,XCD1376,0,BEARB
56460,GB3117,1,SLASK
50643,98JD002512,1,KTIS
63154,330200,1,KTIF
73633,X461006-9,1,KTHD
1264085879049058526,XCT0082,1,KTHD
69815,XCT421417,1,KTHD
25027,TI2466,1,RES
1013577747047299179,0127815000,1,SEI
37390,0471260925,1,KTHD
63562,EÖ30,0,ÖVRIGT
75995,0935141,2,KTIF
48483,361450,1,KTIA
843645873124335149,ZMA017SE,0,INST
40595,ZMA0301SE,0,INST
52349,CD4326,0,BEARB
72609,KUL070100,0,KUL
1237690522059197231,460064VA-02,1,KTHD
1252935186850161412,0499088,2,ITT
68221,98099FRP,1,ÖVR
1208443879777090917,CT1298ZM,1,KTHD
27571,TS503406,1,KTIF
21652,EF106002,1,RES
895170198427137449,LI670040,0,GWA
38410,SFF1035,0,BULT
40368,98ZZMA0305FR,2,ÖVR
75787,X135430LG,2,SEHD
51002,98X330301-P,1,RES
24969,TG765006,1,KTIF
38995,98480262V,1,KTHD
53892,JD013614,1,KTIA
56130,CD1558,1,KTHD
61281,980371961500FT,1,KTIF
70391,LV0230,0,BEARB
68731,98XXTD7381,1,KTIA
831761759917842026,CT8590,0,KTHP
68391,CT552016,1,KTHD
56272,BRV102860,0,BULT
845496444359302567,843260,1,GWA
41427,TU579510,1,KTHD
19314,983062000500,1,KTF
1174667264815927530,CD4416,1,KTHD
76567,XTD5526,1,KTHD
5520,980301960155,1,KTF
845496443285560017,843065,1,GWA
74883,XLI4030,1,BTI
22651,98KA0544,1,RES
20593,98920755,0,RES
76233,XCD5418-20,1,KTHD
56016,98X360175VA,1,KTHD
18633,98093614-00,2,KTIF
39378,98110406-00,1,SE
25952,TU2075,1,KTF
71910,X170115,1,SE
22536,ET5523,1,RES
72476,LT4020,1,BTI
1113457692660259039,ZTMA126600,0,INST
24852,TG264002,1,RES
4160,980210030975,2,KE
58104,980160437000,1,SEHD
978032792503372653,X334012,1,KTIF
25263,98TS5150,1,RES
40189,0304930305A,1,KTF
63237,98OC3200,1,RÖR
1251059718677385337,X525007,0,RÖRI
72087,XCD4515,1,KTHD
76730,EV0310,1,GBA
1009563456103680205,XGW0015,1,GWA
50647,98JD004212,1,KTIS
1013577745973557530,0120802205,1,SEI
1216877690507725383,GW4200,1,GWA
72559,EH1405,1,SEHD
1130829386714366911,XRGM150,0,PLÅT
1035115888084094797,X373547,1,KTHD
63505,XEH5846,1,SEHD
1209521377623978507,CD1282ZM,1,KTHD
1250289188589860688,IP0370,1,ITT
38984,474113-00,1,KTHD
20489,903197,0,ELEKTR
26273,TU8080,1,RES
36103,98CU1119,1,KTHD
55602,CD5470,1,KTHD
68105,CD7686,0,BEARB
52990,415154,1,SLASK
73302,625980,1,RÖR
74163,PR119,1,SEHD
50655,98JD008712,1,KTIS
847747050238662755,851145,1,GWA
32064,CS3129,1,KTHD
72281,0471350405A,1,KTHD
954271561356713680,126320R,1,SEHD
53575,98460824-00,1,KTHD
54066,CU5050,1,KTHD
73399,EH2827,1,SEHD
19907,98363604-00,1,KTIA
1209206611270434052,CU1420ZM,1,KTIF
22205,EK0710,1,RES
20949,9707542065,0,NORD
71692,CU4399,1,KTHD
24183,98RFPTT8236,0,RES
72954,CU3470,1,KTIF
1065874737352365322,X0127715000,1,SEI
53926,98330720,1,KTIS
70655,0760600220AA,1,BTI
32457,0471351500,1,KTHD
71873,V9001,0,ÖVRIGT
40454,98ZZMA03613CZ,2,ÖVR
44531,SF535,0,BULT
38757,EÖ37,0,BULT
1081542665469198864,013150,1,SEI
33731,980150537000-01,1,SEHD
990647812814713343,X0305930115,1,KTF
74222,016250,1,SEHD
68132,CU5833,1,KTHD
1113457692660259185,ZMA013HU,0,INST
1173119115875060612,GW4007A,1,GWA
22567,EÖ81,0,EMB
6367,0305940400,1,KTF
70992,LD4012,0,BEARB
76367,X471001-20,1,KTHD
1237365464925734105,450030V-03,1,KTHD
1159036408912454070,IP0140,0,BULT
50191,TD5922,1,KTIA
73847,X0471110225-2,1,KTHD
21506,D1570,1,RES
19416,309739,1,KTF
70261,0761200305,1,BTI
39423,ÖÖGLASKT,0,PLAST
66990,98036289-00,1,KTHA
1203192031180443063,XEF1674ZM,1,SEHD
67921,1796150,0,REM
52275,98X354040,1,KTHD
63494,XCD7639,1,KTHD
23754,98OF30218,1,RES
22716,98KED1284S,0,RES
18777,98134025-00,1,SE
18905,98174192-00,1,SE
71136,LV4042,1,BTI
18149,980372881850,1,KTIF
27542,TS734006,1,KTIF
35923,98CD1122,1,RES
50488,804012,0,EMB
71957,98X0160555000,1,SEHD
1161971278353336451,IP0722,1,ITT
48396,0373920555,1,KTIA
25466,TT510706,1,KTIF
69474,5201021,1,RÖRI
1082560051532046570,XD0210-43,1,RES
843645873124335183,ZMA0641ES,0,INST
22580,F0230,1,RES
25827,98TT8308,1,RES
25060,TI2666,1,KTIA
31805,980160518500-01,1,SEHD
5086,0300930305,1,KTF
36425,EP1117,1,RES
38203,198142-01,1,SEI
39168,620020,1,RÖR
26331,98TU8600,1,KTIF
63546,X172156,1,SE
52804,KUL06020,0,KUL
25038,98TI2585,1,RES
26193,98TU7115,1,RES
4487,0220031750,2,KE
76669,XTI2069,1,KTA
19411,309730,1,KTF
76408,XCD5644-20,1,KTHD
23691,98OF25268,1,RES
26105,98TU5565,1,RES
52359,98XJD011813,1,KTIS
31927,EF3854,1,RES
70911,XCT554016,1,KTHD
68896,TU8919,1,KTHD
990648713683396798,X0471210750,1,KTHD
58739,980150422005A,1,SEHD
1128258860115249729,EF5215ZM,1,SEHD
70998,LD2006,1,BTI
851030103788392762,X145162H,1,SEHD
1144147760845588538,EH3893ZM,1,SEHD
53845,XEH2314,1,RES
36122,98CT1840,1,KTHD
19099,235100,1,KE
1025053017376422211,EH0788,1,SEI
41019,98X360163,1,KTIA
76466,820045,1,GBA
27449,TS503006,1,KTIF
23997,PMKTIF25,0,KINA
71497,LS0372,1,BTI
23440,98OC1030,1,RES
36325,98CU6543,1,RES
53956,98JT014214,1,RES
1232594936740669704,IP0144,0,KTIF
36443,X0381110220,1,KTIF
24431,TB5022,1,RES
847747054533631979,862320,1,GWA
6512,980306940750,1,KTA
21867,98EH0562,1,RES
69853,X471410-1,1,KTHD
38405,98093613-01,2,KTIF
63792,98CF7172,1,KTHD
76675,X0371900755F,1,KTIA
25071,TI2684,1,KTIA
22695,98KED011100-00,0,RES
69758,EH194617,1,SEI
24209,RGP203,0,PLÅT
25616,98TT6110,1,RES
18445,980382700155,1,KTIF
831761759917842035,CT8584,0,KTHP
19550,334134,1,KTIA
71408,X919IGS211,0,ELEKTR
25986,TU3070,1,RES
1102630323341389693,145075-00,2,SEHD
69225,LI3110,1,BTI
71573,CD172218,1,KTHD
1167268931956198818,919350133,0,GWA
1013577747047299242,0127805505,1,SEI
76440,0371900550A,1,KTIA
73648,X333501-9,1,KTHD
50694,98JS014012,1,KTIS
986178448658653153,136100,1,SEI
1237691247908878046,460142V-03,1,KTHD
71157,LD0803,1,BTI
22867,KH0020,1,KE
55486,980381170405FT,1,KTIF
40320,98ZZMA0301PL,2,ÖVR
48379,0373900400,1,KTIA
62938,JD014416,1,KTIS
38548,9602232022,0,NORD
19151,266005,1,KE
24801,98TD7622,1,RES
73391,EH2803,1,SEHD
4440,0220030575,2,KE
63493,XCD7640,1,KTHD
56199,CD7315,0,BEARB
42117,980150507500N,1,SEHD
51650,98JD012213,1,KTIS
21983,98EH1567,1,RES
1136029969720036055,CS1469ZM,1,KTHD
845496444359302633,843325,1,GWA
31743,CS4342,1,KTHD
24991,TG865506,1,KTIF
23665,98OF208090,1,RES
76652,X0471080110-3,1,KTHD
22418,ET3120,1,RES
58068,980140422000,1,SEHD
1157219297227337161,08300008,2,GWA
55665,CU5002,1,KTHD
19144,262215,0,KE
19003,98198196-00,1,SE
22187,EK046102,1,RES
38347,98TU760009,1,KTIF
983903378924388829,EH2204,1,SEI
39138,GF25386,1,RES
67938,1898178,0,REM
19867,98361270,1,KTIF
14977,980361120006,2,KTIF
26020,TU5037,1,RES
71101,LV2005,1,BTI
19744,98353505-00,1,KTHD
32164,SF30120,0,BULT
58722,TS8656,1,KTHD
72002,XCT2708,1,KTHD
58056,980140405500,1,SEHD
56357,XR1936-7225,1,ÖVR
5093,0300940150,1,KTF
37035,Z1240,0,ÖVRIGT
48115,98JS0062,1,KTIS
831761759917841990,CT8346,0,KTHP
50344,98KEDA081001-01,0,KTIA
31883,98ET2497,1,RES
6865,980308940305,1,KTIA
36228,98CD4120,1,RES
23719,98OF256000,1,RES
22243,98EK114002,1,RES
52581,98415420,1,ÖVR
72001,XCT2706,1,KTHD
58121,98015121-00,1,SEHD
4310,0220010875,2,KE
52248,XTT7552,1,KTIA
1203551080799798127,CD5649ZM,1,KTHD
1142359556479931329,0840020,2,GWA
847747054533631951,862260,1,GWA
76746,98X520096,1,RÖRI
48352,TD5853,1,KTIA
30809,98120017,1,SEI
69581,035170,1,KTIA
68470,XEH231216,0,ÖVRIGT
72331,9704092672193AA,0,NORD
1085234155595963549,#REF_1025,0,REF
19183,300022,1,KTF
53525,EH322513,1,SEHD
1256718388139776173,X0381290300,1,KTIF
19114,250356,1,KE
29951,98435030,1,KTHD
31691,09140023,2,SEHD
21509,98D1584,1,RES
21971,98EH1468,1,RES
73495,0151550750,1,SEHD
1013927306873989167,450245,1,KTHD
1073671085048736197,DEK7583,1,KTHD
1128258859041508289,EF3226ZM,1,RES
63630,XEV011,0,SEI
1058425126244440077,100023,1,SEHD
24096,98REM140-00,0,RES
50231,X0120704000-3,1,SEI
68429,98X0160530000N,1,SEHD
58933,TG5554,1,KTHD
23937,PGLIDM112,0,PLAST
988728849796462034,X474064,1,KTHD
22543,98ET5547,1,RES
70547,9702292372209AA,0,NORD
20065,530135,1,RÖRI
21841,EH042002,1,RES
74324,X0471300925SEW,1,KTHD
6182,0304960220,1,KTF
18110,980372750755,1,KTIF
52764,98XJS005713,1,KTIS
48099,98331720-00,1,KTIS
25731,TT733206,1,KTIA
19665,350167,1,KTIA
41338,98X300030,1,KTF
6159,0304930405,1,KTF
1096705459750759076,GW322670,1,GWA
40571,ZMA0300CZ,0,INST
74062,EP3700,1,SEHD
63095,X333604,1,KTIA
51337,OÖ420311,1,RÖR
845496441138079407,832135,1,GWA
50871,9707542045,0,NORD
71427,XEH229514,0,BEARB
71455,X130400-1,1,SE
51359,354112,1,KTIF
40843,98X0150502200,1,SEI
1086318673452738986,#REF_1045,0,REF
69533,XSFS616,1,RES
1205774886083432798,CS5329ZM,1,KTHD
70858,X198122-1,1,SEI
1291900378513179398,GW2.210210,1,GWA
70896,X1792124,0,REM
71620,LS0352,1,BTI
41940,TU882610,1,RES
31838,98174692-00,0,RES
1203192032254184559,XEF3676ZM,1,SEHD
965755707287992865,XEK0876,1,RES
25977,TU266502,1,RES
68184,9715073025,0,NORD
50406,98EH245012,1,SEHD
76118,0309653,2,KTA
72876,CU0386,1,KTIF
59433,143202,1,SEHD
1073357919603936901,EF0980,1,SEI
982740444677986985,XTD739917,1,KTHD
1226945070584112988,CU0382ZM,1,KTIF
26553,350031V-02,1,KTIF
72379,0376300150A,1,KTIS
50519,TI5449,1,KTIA
72710,XCD1418-7,1,KTHD
19347,308305,1,KTF
69923,X0103700110-1,1,SE
853732023479272209,X110070TS,1,SE
38562,98X0140504000,1,SEHD
39333,EH5663,0,BEARB
36650,09916,1,RÖRI
847747054533628272,863220,1,GWA
19607,98341300,1,KTIF
70045,045211-7,1,KTHD
52178,414021,1,SLASK
5040,980300730550,1,KTF
26456,ÖSN1436,0,KUL
23408,OBP1632,1,RES
68646,XCD1456,1,KTHD
1091567074428706109,#REF_2039,0,REF
74296,X0471260555-9,1,KTHD
41027,DEK4010,0,ÖVRIGT
29940,98431122,1,KTHD
38390,98093306,2,KTHD
1237364947382263272,450020V-03,1,KTHD
55817,XTS838213,1,KTHD
1224055345840223270,X0471110400-2,1,KTHD
4658,0260046240,2,KE
18809,98156160,1,SE
56359,XR2229-E130007,1,ÖVR
986178448658653039,126332,1,SEI
40002,GF16354,1,RES
50387,EH045212,1,SEHD
19094,227040,1,KE
847667611595147502,CG6019,1,KTHD
845496443285560267,842165,1,GWA
75599,ZMA015RO,0,INST
39722,98ÖSEEGH120,0,RES
24488,TB701406,1,RES
74613,X9630062119,0,NORD
25057,TI2657,1,KTF
1278940658866742366,XJT004414,1,KTIS
1224002693865466002,X364055,1,KTIF
20283,98620310-00,1,RÖR
27621,98TD571406,1,RES
986178448658652937,126122H,1,SEI
21705,98EF2170,1,RES
55474,CB5090,1,KTHD
21989,98EH1582,1,RES
58774,XCD838107,1,KTIA
1168316444460475463,0471410V,2,KTHD
21472,98D0720,1,RES
53918,JD028814,1,KTIA
993973397944821119,198141,1,SEI
63235,TD597215,1,KTIF
845488111050156476,GW111110,1,GWA
39178,98620052,1,RÖR
20001,520006,0,RÖRI
53831,X0471300920-3,1,KTHD
845488113197640715,GW214285,1,GWA
76268,X0474260755-9,1,KTHD
50468,98XTI8039,1,KTHD
75822,XCT2010,1,KTHD
1286393867986088653,91935078,0,GCODA
71794,OD1872,1,RÖRI
36403,EP0025,1,RES
41371,98X0381120155,1,KTIF
1011321077938888948,X451206-1,1,KTHD
72367,98Y460064,1,KTHD
74369,XCD5316-1,0,BEARB
1203551081873539473,CD7637ZM,1,KTHD
823975224702100306,DEK72,0,ÖVRIGT
19420,309743-00,1,KTF
62966,355685,1,KTIA
23078,KS6030,1,RES
25908,TU0400,1,RES
38357,98334001-01,1,KTHD
1249946839124648658,CT8732L,0,BULT
56504,CU4600,1,KTHD
73445,135322,1,SEHD
73555,0163055500,1,SEHD
1021697394803314039,CG6046,1,KTHD
50823,D236812,1,DOB
1275944546231920286,LBL1011,2,GWA
22876,KH0090,1,RES
67691,9704092672153AA,0,NORD
63836,460810,1,KTHD
75574,X0163055500,1,SEHD
55551,ZMA03561DK,0,INST
962018728648410981,XLV0224,1,BTI
25008,TI228502,1,KTF
52414,CB5061,1,KTHD
1129049559718244544,465242,1,KTHD
73622,XCT1220-9,1,KTHD
25759,98TT7560,1,RES
72435,X0381100750,1,KTIF
28343,CT5246,1,KTHD
72909,CU0490,1,KTIF
63074,TI5848,1,KTIA
1130820428484873447,CS4045ZM,1,KTHD
18284,0381271505,1,KTIF
2852,980125709205,1,SEI
74166,PR122,1,SEHD
1174670797426774545,363410,1,KTIF
1099632275277702578,XTD5524-3,1,KTIF
41040,GF20815,1,RES
37177,ZZ1041,1,ÖVR
40537,ZMA012FR,0,INST
74414,X460350-1,1,KTHD
4696,0260056260,2,KE
1226945071657856936,CU7976ZM,1,KTHD
26160,98TU6545,1,RES
1065871552634891267,X0381290925,1,KTIF
56348,98X0371941500-1,1,KTHD
18012,0371900555,1,KTIA
11897,0351740010,2,KTIA
52673,198555,1,SEI
21293,CT3214,1,KTHD
38289,98TU557009,1,RES
37093,XOF2201,1,RÖRI
24089,Q3070,1,RES
24265,RSR1215,0,JÄRN
72560,EH1406,1,SEHD
1031758879635062349,CS1275,0,BEARB
20174,98616053-00,1,RÖR
72391,9609252083,0,NORD
59077,0475211855,1,KTHD
20132,98612320,1,RÖR
58079,980150411005,1,SEHD
68332,GF30344,1,RES
70883,CT5406,1,KTHD
73379,EH2776,1,SEHD
853657978241248818,082000,1,GBA
48104,98JS0032,1,KTIS
4193,980210031800,2,KE
1168316445534216918,0481814V,2,KTHD
76015,SS1235,0,BULT
1247333398929267633,XCU1480VK,1,KTHD
19017,199022,1,SE
1082572589617277510,XD1524-65,0,BEARB
18688,111009,0,ELEKTR
76486,XTD5507-2,1,KTHD
1128258859041508329,CT7274ZM,1,KTHD
51261,98X0381100115-2,1,KTIF
1139338726865618605,X480788-00,1,KTHD
24843,98TG261502,1,KTA
51605,803614,1,EMB
23138,KT1350,1,RES
76674,X303995-14,1,KTF
19085,98226020,1,KTA
29932,98431020,1,KTHD
73411,145322,1,SEHD
986178449732394597,136390,1,SEI
75029,98EH3704,1,SEHD
71582,X460051,1,KTHD
50689,98JS012512,0,KTIS
1135640450444345664,XCD7648,1,KTHD
22823,98KF1000,1,KTIA
21385,CU4450,0,BEARB
4651,0260046130,2,KE
68071,GB3264,1,SLASK
44726,TS8530,1,KTIA
3965,0131707505,1,SEI
19963,98367255,1,KTIF
38041,98CT1630,1,KTHD
36798,98CU6240,1,RES
51163,GB3056,1,SLASK
23131,KT123002,1,RES
1110850062442914358,862001,1,GWA
56365,GB3154,1,SLASK
52552,980140515005,1,SEHD
1135642856700283822,BR439008R,0,BULT
1129049559718244532,485240,1,KTHD
24194,RGP090,0,PLÅT
55601,CD5468,1,KTHD
1169794465262823272,EH2782PU,0,PLAST
40141,EH5503,1,SEHD
1168316444460476019,0451210V,2,KTHD
1133837499356674518,CU7004ZM,1,KTHD
69830,XCT525017,1,KTHD
947131348812578219,EH0762,1,SEI
879278663982888189,873360,1,GWA
69035,CU4204,1,KTHD
30007,460040-02,1,KTHD
21448,D0440,1,RES
51887,TU8079,1,KTIA
19290,304200,1,KTF
75568,EH3750,1,SEHD
40439,98ZZMA03529SE,2,ÖVR
947131348812577863,EH1201,1,SEI
74971,CU4318,1,KTHD
68790,X412150H,1,SLASK
38207,198185,1,SEI
1161640065549864587,XEH5720,1,SEHD
44601,CD7615,1,KTHD
23046,KS0630,0,BEARB
72437,XTU5224,1,KTIF
22077,98EH3273,1,RES
74872,970229022032,0,NORD
70400,LV0022,1,BTI
37369,0471210755,1,KTHD
7305,980313740110,1,KTF
20278,620221,1,RÖR
41943,98TU883010L,0,RES
41407,ZTMA156450,0,INST
28256,98CT1520,1,KTHD
25895,98TT8860,1,RES
1151671864406962130,CT4279ZM,1,KTHD
55751,CD7476,1,KTHD
30115,471420,1,KTHD
70266,0761200750,1,BTI
22074,EH3223,1,RES
21071,98CD2204,1,RES
70441,OÖ4517,1,RES
69982,LS0318,1,BTI
50889,XTT8600,1,KTIA
69794,X0373920555FO,1,KTIA
39072,0471553000,1,KTHD
5836,0302930300,1,KTF
21592,98EF0330,0,RES
1031758879635060980,CS7118,0,BEARB
22086,98EH3315,1,RES
38690,91933910,0,ELEKTR
29988,452010,1,KTHD
68147,GB4308,1,SLASK
69656,XGB4123,1,SLASK
845488113197640365,GW156565,1,GWA
50634,CT5364,1,KTHD
24682,98TD5375,1,RES
58884,98430240V-01,1,KTHD
1133079357024467852,SFI824R,0,BULT
983131438087196051,X450140-2,1,KTHD
51840,0364330,2,KTIA
845503800563453649,GW301,2,GWA
70904,D020217,1,KTHD
33707,980140503005,1,SEHD
51119,OF204420,1,RÖR
32173,98CD1400,1,KTHD
1142300679972532664,CU0534ZM,1,KTHD
1225422368497294969,X430130,1,KTHD
76816,98X520032-1,1,RÖRI
